transaction_unique_id,seller_company_name,customer_company_name,ferc_tariff_reference,contract_service_agreement,transaction_unique_identifier,transaction_begin_date,transaction_end_date,trade_date,exchange_brokerage_service,type_of_rate,time_zone,point_of_delivery_balancing_authority,point_of_delivery_specific_location,class_name,term_name,increment_name,increment_peaking_name,product_name,transaction_quantity,price,rate_units,standardized_quantity,standardized_price,total_transmission_charge,total_transaction_charge
T33361449,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3397,2020-01-07T05:05:00,2020-01-07T05:10:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,48.2,0.3,$/MWH,,,0,14.46
T33361450,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3398,2020-01-07T05:10:00,2020-01-07T05:15:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,95.9,0.3,$/MWH,,,0,28.77
T33361451,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3399,2020-01-07T05:15:00,2020-01-07T05:20:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,70.6,0.3,$/MWH,,,0,21.18
T33361452,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3400,2020-01-07T05:20:00,2020-01-07T05:25:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,61,0.3,$/MWH,,,0,18.3
T33361453,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3401,2020-01-07T05:25:00,2020-01-07T05:30:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,77.6,0.3,$/MWH,,,0,23.28
T33361454,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3402,2020-01-07T05:30:00,2020-01-07T05:35:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,45.5,0.3,$/MWH,,,0,13.65
T33361455,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3403,2020-01-07T05:40:00,2020-01-07T05:45:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,25.4,0.3,$/MWH,,,0,7.62
T33361456,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3404,2020-01-07T05:45:00,2020-01-07T05:50:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,9,0.3,$/MWH,,,0,2.01
T33361457,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3405,2020-01-07T05:50:00,2020-01-07T05:55:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,32.8,0.3,$/MWH,,,0,9.84
T33361458,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3406,2020-01-07T05:55:00,2020-01-07T06:00:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,66,0.01,$/MWH,,,0,0.63
T33361459,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3407,2020-01-07T06:00:00,2020-01-07T06:05:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,65.8,0.01,$/MWH,,,0,0.62
T33361460,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3408,2020-01-07T06:10:00,2020-01-07T06:15:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,84.7,0.01,$/MWH,,,0,0.75
T33361461,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3409,2020-01-07T06:15:00,2020-01-07T06:20:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,59.6,0.01,$/MWH,,,0,0.6
T33361462,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3410,2020-01-07T06:20:00,2020-01-07T06:25:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,16.6,0.01,$/MWH,,,0,0.17
T33361463,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3411,2020-01-07T06:25:00,2020-01-07T06:30:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,136.1,0.01,$/MWH,,,0,1.36
T33361464,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3412,2020-01-07T06:30:00,2020-01-07T06:35:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,79.6,0.01,$/MWH,,,0,0.8
T33361465,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3413,2020-01-07T06:35:00,2020-01-07T06:40:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,71.2,0.01,$/MWH,,,0,0.71
T33361466,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3414,2020-01-07T06:40:00,2020-01-07T06:45:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,33.1,0.01,$/MWH,,,0,0.33
T33361467,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3415,2020-01-07T06:45:00,2020-01-07T06:50:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,30,0.01,$/MWH,,,0,0.3
T33361468,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3416,2020-01-07T06:50:00,2020-01-07T06:55:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,18.5,0.01,$/MWH,,,0,0.19
T33361469,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3417,2020-01-07T06:55:00,2020-01-07T07:00:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,39.5,0.01,$/MWH,,,0,0.4
T33361470,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3418,2020-01-07T07:00:00,2020-01-07T07:05:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,P,REGULATION & FREQUENCY RESPONSE,39.1,0.21,$/MWH,,,0,8.21
T33361471,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3419,2020-01-07T07:05:00,2020-01-07T07:10:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,P,REGULATION & FREQUENCY RESPONSE,16.6,0.01,$/MWH,,,0,0.17
T33361472,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3420,2020-01-07T07:10:00,2020-01-07T07:15:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,P,REGULATION & FREQUENCY RESPONSE,19,0.01,$/MWH,,,0,0.19
T33361473,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3421,2020-01-07T07:15:00,2020-01-07T07:20:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,P,REGULATION & FREQUENCY RESPONSE,82.3,0.01,$/MWH,,,0,0.82
T33361474,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3422,2020-01-07T07:20:00,2020-01-07T07:25:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,P,REGULATION & FREQUENCY RESPONSE,139.5,0.01,$/MWH,,,0,1.4
T33361475,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3423,2020-01-07T07:25:00,2020-01-07T07:30:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,P,REGULATION & FREQUENCY RESPONSE,76.6,0.01,$/MWH,,,0,0.77
T33361476,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3424,2020-01-07T07:30:00,2020-01-07T07:35:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,P,REGULATION & FREQUENCY RESPONSE,84.3,0.29,$/MWH,,,0,24.45
T33361477,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3425,2020-01-07T07:35:00,2020-01-07T07:40:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,P,REGULATION & FREQUENCY RESPONSE,65.9,0.01,$/MWH,,,0,0.66
T33361478,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3426,2020-01-07T07:40:00,2020-01-07T07:45:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,P,REGULATION & FREQUENCY RESPONSE,60,0.15,$/MWH,,,0,9
T33361479,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3427,2020-01-07T07:45:00,2020-01-07T07:50:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,P,REGULATION & FREQUENCY RESPONSE,96.2,0.25,$/MWH,,,0,23.21
T33361480,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3428,2020-01-07T07:50:00,2020-01-07T07:55:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,P,REGULATION & FREQUENCY RESPONSE,86.3,0.01,$/MWH,,,0,0.86
T33361481,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3429,2020-01-07T07:55:00,2020-01-07T08:00:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,P,REGULATION & FREQUENCY RESPONSE,196.1,0.01,$/MWH,,,0,1.96
T33361482,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3430,2020-01-07T08:00:00,2020-01-07T08:05:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,P,REGULATION & FREQUENCY RESPONSE,168.5,0.01,$/MWH,,,0,1.69
T33361483,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3431,2020-01-07T08:05:00,2020-01-07T08:10:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,P,REGULATION & FREQUENCY RESPONSE,94.1,0.01,$/MWH,,,0,0.91
T33361484,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3432,2020-01-07T08:10:00,2020-01-07T08:15:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,P,REGULATION & FREQUENCY RESPONSE,127,0.01,$/MWH,,,0,1.27
T33361485,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3433,2020-01-07T08:15:00,2020-01-07T08:20:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,P,REGULATION & FREQUENCY RESPONSE,122,0.01,$/MWH,,,0,1.22
T33361486,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3434,2020-01-07T08:20:00,2020-01-07T08:25:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,P,REGULATION & FREQUENCY RESPONSE,155.5,0.01,$/MWH,,,0,1.56
T33361487,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3435,2020-01-07T08:25:00,2020-01-07T08:30:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,P,REGULATION & FREQUENCY RESPONSE,85.6,0.01,$/MWH,,,0,0.79
T33361488,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3436,2020-01-07T08:30:00,2020-01-07T08:35:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,P,REGULATION & FREQUENCY RESPONSE,104.9,0.01,$/MWH,,,0,1.02
T33361489,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3437,2020-01-07T08:35:00,2020-01-07T08:40:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,P,REGULATION & FREQUENCY RESPONSE,114.1,0.01,$/MWH,,,0,1.14
T33361490,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3438,2020-01-07T08:40:00,2020-01-07T08:45:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,P,REGULATION & FREQUENCY RESPONSE,98,0.01,$/MWH,,,0,0.98
T33361491,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3439,2020-01-07T08:45:00,2020-01-07T08:50:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,P,REGULATION & FREQUENCY RESPONSE,54,0.01,$/MWH,,,0,0.51
T33361492,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3440,2020-01-07T08:50:00,2020-01-07T08:55:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,P,REGULATION & FREQUENCY RESPONSE,117.6,0.01,$/MWH,,,0,1.06
T33361493,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3441,2020-01-07T08:55:00,2020-01-07T09:00:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,P,REGULATION & FREQUENCY RESPONSE,53.8,0.15,$/MWH,,,0,8.07
T33361494,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3442,2020-01-07T09:00:00,2020-01-07T09:05:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,P,REGULATION & FREQUENCY RESPONSE,149.8,0.15,$/MWH,,,0,22.47
T33361495,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3443,2020-01-07T09:05:00,2020-01-07T09:10:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,P,REGULATION & FREQUENCY RESPONSE,90,0.15,$/MWH,,,0,13.01
T33361496,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3444,2020-01-07T09:10:00,2020-01-07T09:15:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,P,REGULATION & FREQUENCY RESPONSE,135.4,0.15,$/MWH,,,0,20.31
T33361497,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3445,2020-01-07T09:15:00,2020-01-07T09:20:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,P,REGULATION & FREQUENCY RESPONSE,128.9,0.15,$/MWH,,,0,19.34
T33361498,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3446,2020-01-07T09:20:00,2020-01-07T09:25:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,P,REGULATION & FREQUENCY RESPONSE,38.5,0.15,$/MWH,,,0,5.78
T33361499,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3447,2020-01-07T09:25:00,2020-01-07T09:30:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,P,REGULATION & FREQUENCY RESPONSE,105.7,0.15,$/MWH,,,0,15.86
T33361500,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3448,2020-01-07T09:30:00,2020-01-07T09:35:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,P,REGULATION & FREQUENCY RESPONSE,112.6,0.15,$/MWH,,,0,16.89
T33361501,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3449,2020-01-07T09:35:00,2020-01-07T09:40:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,P,REGULATION & FREQUENCY RESPONSE,61,0.15,$/MWH,,,0,9.01
T33361502,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3450,2020-01-07T09:40:00,2020-01-07T09:45:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,P,REGULATION & FREQUENCY RESPONSE,109.9,0.15,$/MWH,,,0,16.49
T33361503,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3451,2020-01-07T09:45:00,2020-01-07T09:50:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,P,REGULATION & FREQUENCY RESPONSE,87.4,0.15,$/MWH,,,0,13.11
T33361504,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3452,2020-01-07T09:50:00,2020-01-07T09:55:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,P,REGULATION & FREQUENCY RESPONSE,15,0.15,$/MWH,,,0,2.25
T33361505,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3453,2020-01-07T09:55:00,2020-01-07T10:00:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,P,REGULATION & FREQUENCY RESPONSE,114.3,0.01,$/MWH,,,0,1.14
T33361506,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3454,2020-01-07T10:00:00,2020-01-07T10:05:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,P,REGULATION & FREQUENCY RESPONSE,185.9,0.01,$/MWH,,,0,1.86
T33361507,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3455,2020-01-07T10:05:00,2020-01-07T10:10:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,P,REGULATION & FREQUENCY RESPONSE,104.4,0.01,$/MWH,,,0,0.92
T33361508,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3456,2020-01-07T10:10:00,2020-01-07T10:15:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,P,REGULATION & FREQUENCY RESPONSE,75,0.11,$/MWH,,,0,7.26
T33361509,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3457,2020-01-07T10:15:00,2020-01-07T10:20:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,P,REGULATION & FREQUENCY RESPONSE,116.1,0.11,$/MWH,,,0,12.77
T33361510,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3458,2020-01-07T10:20:00,2020-01-07T10:25:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,P,REGULATION & FREQUENCY RESPONSE,147.4,0.01,$/MWH,,,0,1.35
T33361511,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3459,2020-01-07T10:25:00,2020-01-07T10:30:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,P,REGULATION & FREQUENCY RESPONSE,121.2,0.11,$/MWH,,,0,12.81
T33361512,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3460,2020-01-07T10:30:00,2020-01-07T10:35:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,P,REGULATION & FREQUENCY RESPONSE,192.4,0.01,$/MWH,,,0,1.92
T33361513,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3461,2020-01-07T10:35:00,2020-01-07T10:40:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,P,REGULATION & FREQUENCY RESPONSE,91,0.01,$/MWH,,,0,0.77
T33361514,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3462,2020-01-07T10:40:00,2020-01-07T10:45:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,P,REGULATION & FREQUENCY RESPONSE,82.9,0.01,$/MWH,,,0,0.76
T33361515,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3463,2020-01-07T10:45:00,2020-01-07T10:50:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,P,REGULATION & FREQUENCY RESPONSE,139.1,0.01,$/MWH,,,0,1.39
T33361516,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3464,2020-01-07T10:50:00,2020-01-07T10:55:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,P,REGULATION & FREQUENCY RESPONSE,163.7,0.01,$/MWH,,,0,1.64
T33361517,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3465,2020-01-07T10:55:00,2020-01-07T11:00:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,P,REGULATION & FREQUENCY RESPONSE,64.9,0.11,$/MWH,,,0,7.14
T33361518,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3466,2020-01-07T11:00:00,2020-01-07T11:05:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,P,REGULATION & FREQUENCY RESPONSE,45,0.01,$/MWH,,,0,0.35
T33361519,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3467,2020-01-07T11:05:00,2020-01-07T11:10:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,P,REGULATION & FREQUENCY RESPONSE,88.3,0.01,$/MWH,,,0,0.73
T33361520,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3468,2020-01-07T11:10:00,2020-01-07T11:15:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,P,REGULATION & FREQUENCY RESPONSE,136.7,0.01,$/MWH,,,0,1.37
T33361521,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3469,2020-01-07T11:15:00,2020-01-07T11:20:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,P,REGULATION & FREQUENCY RESPONSE,72,0.01,$/MWH,,,0,0.72
T33361522,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3470,2020-01-07T11:20:00,2020-01-07T11:25:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,P,REGULATION & FREQUENCY RESPONSE,15,0.01,$/MWH,,,0,0.15
T33361523,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3471,2020-01-07T11:25:00,2020-01-07T11:30:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,P,REGULATION & FREQUENCY RESPONSE,45,0.01,$/MWH,,,0,0.41
T33361524,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3472,2020-01-07T11:30:00,2020-01-07T11:35:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,P,REGULATION & FREQUENCY RESPONSE,15,0.01,$/MWH,,,0,0.12
T33361525,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3473,2020-01-07T11:35:00,2020-01-07T11:40:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,P,REGULATION & FREQUENCY RESPONSE,90,0.01,$/MWH,,,0,0.9
T33361526,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3474,2020-01-07T11:40:00,2020-01-07T11:45:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,P,REGULATION & FREQUENCY RESPONSE,60,0.01,$/MWH,,,0,0.6
T33361527,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3475,2020-01-07T11:45:00,2020-01-07T11:50:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,P,REGULATION & FREQUENCY RESPONSE,15,0.01,$/MWH,,,0,0.15
T33361528,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3476,2020-01-07T11:50:00,2020-01-07T11:55:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,P,REGULATION & FREQUENCY RESPONSE,30,0.01,$/MWH,,,0,0.3
T33361529,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3477,2020-01-07T11:55:00,2020-01-07T12:00:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,P,REGULATION & FREQUENCY RESPONSE,72.9,0.01,$/MWH,,,0,0.73
T33361530,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3478,2020-01-07T12:00:00,2020-01-07T12:05:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,P,REGULATION & FREQUENCY RESPONSE,126.6,0.11,$/MWH,,,0,13.31
T33361531,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3479,2020-01-07T12:05:00,2020-01-07T12:10:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,P,REGULATION & FREQUENCY RESPONSE,70.8,0.11,$/MWH,,,0,7.79
T33361532,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3480,2020-01-07T12:10:00,2020-01-07T12:15:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,P,REGULATION & FREQUENCY RESPONSE,95.9,0.01,$/MWH,,,0,0.96
T33361533,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3481,2020-01-07T12:15:00,2020-01-07T12:20:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,P,REGULATION & FREQUENCY RESPONSE,91.7,0.01,$/MWH,,,0,0.85
T33361534,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3482,2020-01-07T12:25:00,2020-01-07T12:30:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,P,REGULATION & FREQUENCY RESPONSE,67.7,0.01,$/MWH,,,0,0.65
T33361535,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3483,2020-01-07T12:30:00,2020-01-07T12:35:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,P,REGULATION & FREQUENCY RESPONSE,57.7,0.01,$/MWH,,,0,0.58
T33361536,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T3484,2020-01-07T12:35:00,2020-01-07T12:40:00,2020-01-07,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,P,REGULATION & FREQUENCY RESPONSE,18.9,0.01,$/MWH,,,0,0.19
